id_projet,nom_projet,type_projet,budget_estime,budget_reel,duree_estimee,duree_reelle,retard,incident_qualite,incident_securite,materiaux_defectueux,conditions_meteo
118ebbee,Williams-Hogan,Route,1622040.23,2313988.4163783332,399,529.585409282635,130,3,8,5.04,Moyennes
00c5654e,"Reed, Brown and Delacruz",Pont,2403374.9,2633339.8941106102,727,1038.8108006424127,311,18,8,10.24,Moyennes
ba500d45,Foley-Higgins,Bâtiment,2273692.9,3312712.222038589,397,536.2726485815572,139,11,9,1.48,Moyennes
c98aa9cf,Malone-Gomez,Pont,4407357.66,6589271.265685923,684,804.4973364360704,120,19,1,9.81,Mauvaises
0c86ca4b,Guerrero LLC,Bâtiment,3618700.23,4770191.105569542,118,162.7136368362348,44,20,3,3.53,Mauvaises
d0997184,Bird Inc,Route,1160625.52,1493554.6031041068,386,531.041077201408,145,1,8,12.4,Mauvaises
4091ac65,"Moss, Dunlap and Chen",Route,483034.41,533538.7840660925,417,541.3441658420963,124,1,5,4.74,Mauvaises
ef9c3ea8,Russo PLC,Route,1411279.26,2080361.793914922,696,758.7033024425057,62,14,6,14.73,Moyennes
8f96377d,"Davis, Short and Walker",Pont,3037807.25,3803179.411464212,402,469.45175249344425,67,16,0,3.49,Moyennes
57f48e88,Moore-Simmons,Pont,2524321.68,3335777.0928506106,116,161.17323897381794,45,8,0,6.25,Mauvaises
59cc2076,"Orozco, Burns and Miller",Route,650805.34,704695.8085908466,229,314.4130913780305,85,16,0,12.12,Moyennes
f807319e,Bennett-Wagner,Route,4806199.78,7046185.139573356,80,84.15130154862786,4,9,10,7.68,Mauvaises
d107f0d8,Guerrero Group,Bâtiment,2824217.05,3347270.310849449,677,581.9006309376748,0,3,10,9.33,Mauvaises
0921087c,Torres Group,Bâtiment,4523325.62,5047339.1371852,156,208.41301236863035,52,14,2,13.09,Bonnes
6f1b9cc9,Mccoy-Kidd,Pont,4231432.8,3879830.623633311,172,227.85027919513084,55,0,7,13.36,Bonnes
e054a1f4,"Harris, Stanley and Marshall",Bâtiment,3991199.29,4855270.058809714,360,368.77836920488573,8,9,2,14.13,Bonnes
a9a149a4,Aguilar LLC,Pont,2868229.25,3572177.8866424058,534,691.4518901942224,157,13,6,9.82,Mauvaises
4137f8b8,Anthony Ltd,Pont,4001724.59,4609442.88908283,173,245.3129933538663,72,15,9,2.81,Bonnes
56a89edc,Rose Group,Bâtiment,3067117.4,3147345.8243532185,217,186.279110278523,0,5,8,4.88,Moyennes
1c6e8318,"Sutton, Scott and Bradford",Pont,512313.86,427008.4923985332,501,495.0089331659006,0,0,6,4.09,Moyennes
b078ad7f,"Torres, Espinoza and Kramer",Pont,183850.73,245790.2082689763,362,363.50013272146816,1,1,2,6.52,Bonnes
760c3ab8,Schneider-Richardson,Pont,3529494.8,5191771.766621762,646,954.5981306698576,308,20,3,2.51,Mauvaises
f96ed096,Miller-Olsen,Bâtiment,2849834.37,4208202.677317076,588,709.6822270113427,121,16,4,6.88,Bonnes
23ea7fb4,Horton-Ferguson,Bâtiment,2389464.15,3492704.6699268953,649,963.7280550091651,314,12,4,12.02,Mauvaises
ca17c666,Bailey-Woods,Bâtiment,1709082.74,1530468.1512804334,592,653.5527969859717,61,2,7,1.73,Moyennes
9b33f2b9,Ramirez Group,Route,619832.75,500546.00953962543,527,448.5026434646124,0,13,10,5.47,Moyennes
50825e0e,Jones-Collins,Route,423157.45,443122.45868548506,364,526.5682868968179,162,7,6,2.82,Moyennes
91481f21,"Smith, Johnson and Hill",Pont,1804859.79,1583140.322506446,124,114.57278922392065,0,6,5,2.09,Mauvaises
41310aac,"Rodriguez, Lyons and Peck",Pont,2245859.13,3180508.7037480664,123,114.91175554034298,0,6,6,7.86,Moyennes
a35616cf,Duke PLC,Route,2660554.44,2835906.2287085103,227,231.20399241583098,4,1,5,8.24,Moyennes
f534ddc0,Phillips-Allen,Bâtiment,2654644.14,3801250.4992835154,530,544.1797372229108,14,10,3,8.06,Moyennes
4663057c,"Brown, Williams and Edwards",Bâtiment,2074952.72,2270030.949229423,462,520.7587006369977,58,6,8,3.92,Bonnes
4f06ec56,"Thompson, Vega and Anderson",Pont,3071022.34,2805408.274447542,199,273.566698942474,74,6,5,7.87,Bonnes
bac0d690,Nelson Ltd,Pont,4691439.08,4380363.85149548,364,489.915431881598,125,18,8,1.97,Moyennes
1b72db2d,"Cole, Terry and Moore",Route,744511.88,954568.8224145804,583,523.6791330130068,0,5,3,11.5,Moyennes
685aae91,"Wilkins, Christian and Mcdonald",Pont,728258.42,688791.6658756911,562,532.285199614976,0,0,8,7.17,Bonnes
e00970ef,Hebert-Powers,Route,4751092.86,4074348.8162160288,149,206.85317175322567,57,3,6,9.62,Bonnes
2f60a65b,"Ramirez, Wells and Campbell",Route,3082491.45,4124887.7726424728,262,279.15994498605045,17,0,6,9.48,Mauvaises
6368f372,Hawkins LLC,Bâtiment,4225455.99,4486091.617010649,148,133.15733099226577,0,15,4,11.3,Mauvaises
69d5614a,Bartlett Group,Pont,2915639.2,2566168.48162962,523,476.48626158455573,0,19,0,3.97,Mauvaises
7c831ae7,"Boyd, Brown and Griffin",Pont,1602182.54,1816540.465761787,171,167.7392332795476,0,11,7,14.92,Moyennes
f2210371,"Kline, Anderson and Green",Bâtiment,4788602.33,5716150.567207807,376,549.2295435719687,173,10,10,6.11,Moyennes
35d3cd6b,"Thomas, Jackson and Fisher",Route,2972083.47,2532117.6380790733,647,645.4157943658797,0,13,8,13.23,Mauvaises
eaa6e8be,Washington-Werner,Route,3612170.17,5183912.4139655,222,304.4706953088485,82,7,5,5.92,Mauvaises
bf9b71e9,Riley-Frey,Pont,252185.86,305218.4744024837,428,538.7275796821841,110,15,5,0.9,Mauvaises
43ff89b9,"Boyd, Herrera and Cruz",Pont,4717113.12,5988357.499080791,592,679.0660804335154,87,19,0,11.99,Moyennes
0656e5a7,Thornton-Palmer,Bâtiment,1578352.17,1799158.4003113874,693,987.5461328201716,294,17,1,2.11,Moyennes
45311cbe,Willis Ltd,Bâtiment,2032060.41,2400307.87473575,647,838.8262067185271,191,17,5,11.64,Mauvaises
0d7c8181,Hart Group,Route,2436041.1,2474135.3188489648,642,703.9339382235609,61,19,8,11.2,Bonnes
232e95a0,"Rivas, Smith and Kennedy",Route,2316001.6,2920054.4906845605,624,723.9020801823486,99,17,6,0.8,Mauvaises
2d3d7297,"Mclaughlin, Hill and Aguilar",Bâtiment,4793854.17,5633853.800075137,225,236.6322990921505,11,16,0,5.88,Mauvaises
51344d44,"Herring, Gardner and Johnson",Pont,2016219.97,2043464.2550257524,267,375.16854613472384,108,9,1,7.28,Mauvaises
0e6013f3,"Miller, Kramer and Stanley",Bâtiment,3869418.42,3797539.994802627,246,322.8057826347747,76,3,4,9.44,Moyennes
22ebdd40,"Herrera, Smith and Byrd",Bâtiment,3429235.13,4881413.147749116,204,252.83209070927438,48,12,0,5.33,Moyennes
c57c9d0d,Valencia-Martin,Pont,3990382.45,4565119.580085168,248,354.79921235628126,106,5,7,11.48,Moyennes
2fa044e3,Beck Ltd,Pont,811908.28,718455.8712702775,586,727.2051735619755,141,7,9,4.37,Moyennes
59ae6df5,Hall LLC,Route,4793860.44,4948606.381774818,626,573.8755413029377,0,2,10,11.84,Moyennes
0a3b1eb6,Smith-Ramirez,Bâtiment,529229.64,476602.7973543146,304,277.68669987873767,0,8,2,5.51,Mauvaises
15184a86,Gibbs LLC,Bâtiment,4607791.01,5147625.084713792,497,416.6546628482248,0,3,5,4.29,Moyennes
19abe842,Walton and Sons,Pont,4709049.78,4277200.51148326,370,342.25227305259136,0,10,5,11.51,Moyennes
ed423b57,Houston-Molina,Bâtiment,480920.91,692160.1732258869,708,667.1959068278487,0,19,0,8.48,Mauvaises
49764714,"Palmer, Harris and Miles",Pont,4154365.86,5677007.346517004,604,839.166074478722,235,6,0,11.47,Mauvaises
4bd8451f,Fischer-Miller,Bâtiment,4455646.38,6601139.171903748,474,490.3920481936537,16,2,10,5.92,Bonnes
5202ed1b,Bray Ltd,Pont,684307.12,827917.5034590388,307,401.572894923721,94,17,5,6.44,Bonnes
88cb3e65,Ramirez LLC,Pont,3355731.45,3681805.543455673,288,387.70896583834343,99,9,4,6.33,Mauvaises
0dd26531,Barry-Morse,Route,4740901.24,6269161.07298497,36,33.82774717800762,0,3,3,3.39,Mauvaises
2cd38e3c,Reynolds-Calderon,Route,1410853.16,2078188.699419168,633,607.7830647802203,0,11,0,3.72,Bonnes
2f73ab50,Moore and Sons,Pont,4473895.48,4345671.0518996585,320,265.636855376705,0,14,4,11.67,Mauvaises
02fcadca,Hamilton-Rogers,Pont,97566.75,98475.82378127683,474,419.4871109408074,0,8,10,11.28,Moyennes
f8f6003a,Petty-Moore,Pont,2068717.85,1969862.6904765987,269,350.7674220943043,81,14,5,1.95,Moyennes
11598efa,Walker-Hayes,Pont,1821345.22,1750006.6392608103,459,536.6840001151703,77,0,9,8.99,Moyennes
7ef8d128,Thompson PLC,Route,4439723.83,6474460.271175924,535,667.1092863058656,132,15,10,8.22,Mauvaises
3f2dc8a9,Johnson-Cruz,Route,269670.01,258406.32212397156,536,466.51844666082235,0,8,3,3.34,Mauvaises
30bccf09,Mosley-Edwards,Route,2439645.44,2915422.041554111,435,378.15819662775937,0,5,2,10.08,Bonnes
e6dc2569,Maxwell-Gonzalez,Bâtiment,4109630.43,5760073.2628953345,96,132.91778119160386,36,16,4,14.82,Bonnes
082eef7f,Keller-Rice,Bâtiment,4666171.7,6953789.302491924,299,259.4691720815286,0,7,9,12.59,Bonnes
c2dd0ee6,Wright-Walsh,Route,132901.9,130015.03958805322,440,624.1280059876193,184,7,10,6.78,Bonnes
7d14fd4e,Clayton-Hodges,Route,436688.52,601968.6742190219,689,776.5479364477413,87,18,10,8.18,Moyennes
98c72dbe,"Hernandez, Patton and Chambers",Bâtiment,2790676.87,2666975.916413104,245,241.17168663854955,0,20,5,11.23,Bonnes
b5ebf217,"Henderson, Lee and Stewart",Route,4581652.32,6059403.5020868145,660,651.2874503369632,0,3,8,1.83,Mauvaises
1ae7d245,Hutchinson LLC,Route,1788799.2,2341938.2789173904,691,816.1449608480634,125,13,7,4.42,Mauvaises
935ca4b3,"Ray, Richards and Robbins",Pont,4444996.68,6479746.452775118,325,334.05063827817355,9,5,10,5.81,Mauvaises
5e18901c,Davis-Cain,Route,480932.1,578560.3824416316,264,285.5092198647749,21,11,9,3.45,Bonnes
7dc5d8ea,White-Hunt,Pont,2734727.58,2228250.2026555366,305,244.89999503731454,0,1,5,1.75,Moyennes
6fc72a72,"Macdonald, Andrews and Davis",Pont,3611249.41,3209297.5303788795,509,682.559288563533,173,14,1,13.2,Mauvaises
4f8696be,"Donaldson, Foster and Evans",Route,1910542.5,2489577.6551321363,617,678.2741799356967,61,17,5,1.98,Mauvaises
43c307db,Smith LLC,Pont,4081345.6,4329664.199625633,443,453.5015429877162,10,15,2,6.44,Bonnes
00d5495b,Pierce-Rice,Pont,912392.81,965614.8759959372,549,485.62625955177555,0,19,7,7.92,Moyennes
00ab470f,"Bennett, Church and Benton",Route,2777544.15,3802184.7580365064,154,163.8543517617282,9,15,2,14.71,Bonnes
fe456a8b,Long-Love,Bâtiment,4655820.87,6259127.923726647,399,434.41674174068737,35,3,9,5.37,Mauvaises
17049c74,Morales Inc,Route,2812414.6,3074460.9926268635,124,121.47719307426932,0,19,4,4.72,Moyennes
e5ea4397,White LLC,Pont,52984.81,66692.76240153963,218,225.02492721610193,7,6,0,2.64,Bonnes
480c30df,Cole-Reyes,Bâtiment,4557750.45,3928535.4804687747,369,343.5200656970993,0,11,9,6.83,Bonnes
1e1b0313,Stewart-Jackson,Bâtiment,4948883.28,4917145.805932611,472,633.0399519301405,161,0,5,13.47,Mauvaises
42604650,Miller-Torres,Pont,1007657.39,1016192.2153161593,307,423.32714850706907,116,9,0,11.91,Moyennes
157078b8,Young PLC,Pont,2901139.62,3750231.152010485,191,253.11051120139317,62,2,3,12.17,Moyennes
d9c22233,Jordan-Moss,Bâtiment,871114.54,1294405.2923521807,82,74.33617005614211,0,9,0,7.15,Bonnes
11cc2951,Schmitt LLC,Bâtiment,311106.16,395009.33227697783,344,395.1838126314198,51,16,0,13.41,Bonnes
c00e2070,Holland-Sanchez,Pont,2264428.19,1885127.7265386742,433,435.23934729059124,2,18,7,10.07,Mauvaises
18ae3cfb,Mata LLC,Bâtiment,1274018.62,1757353.646865078,320,303.340354139031,0,9,2,4.82,Bonnes
dc0713a1,Martin and Sons,Route,4563531.11,6551059.010852344,469,694.0767561813128,225,19,5,5.15,Bonnes
6e8869b9,Payne-Hernandez,Route,3068964.48,3094577.188748357,691,958.0247701792274,267,17,1,6.51,Moyennes
8bb39dd4,"Davis, Curtis and Hines",Bâtiment,143121.86,213462.42404508233,207,192.4106405195221,0,10,4,13.76,Moyennes
b363f9be,"Bell, Garcia and Clark",Pont,4746810.19,4566057.926201464,262,350.7536353902154,88,10,2,1.86,Bonnes
73229947,"Flores, Murphy and Gonzalez",Pont,1108283.58,1427892.1734954384,691,946.5905575987721,255,16,6,14.82,Mauvaises
e9058273,Potter PLC,Pont,380061.32,449964.29362696194,157,149.6066442684746,0,2,6,11.6,Bonnes
fa8ee1b9,Bishop Ltd,Bâtiment,3788848.17,4073359.136523983,285,284.7198160927754,0,9,2,12.02,Bonnes
17730539,Jackson and Sons,Pont,3981624.59,5150283.3222118905,159,147.5302308993326,0,18,3,4.88,Bonnes
c7fd6d89,"Burton, Greer and Parks",Bâtiment,1000772.91,1445809.3629628906,579,669.1913276490507,90,12,1,4.19,Mauvaises
3bb9c0fa,"Duke, Neal and Valencia",Pont,4439490.64,5665406.695842931,576,542.9265059918444,0,2,2,7.18,Mauvaises
3a5a2a63,"Garcia, Robertson and Mccormick",Pont,450018.36,403915.7066861997,384,363.8858172474381,0,15,6,0.07,Mauvaises
7118cc43,"Hayes, Castro and Harrison",Bâtiment,970607.33,1075379.7648873914,698,793.8276474866325,95,14,4,9.96,Moyennes
db97e5bb,"Anderson, Anderson and Phillips",Pont,948133.98,1060144.0824970931,177,169.61345943503372,0,19,2,6.52,Mauvaises
d030c72d,Hernandez Inc,Pont,4758874.58,5900193.462475978,382,474.97083410607286,92,12,6,5.61,Bonnes
d6ecf25f,"Thomas, Gill and Johnson",Pont,4058388.23,5151681.831363361,313,310.5438361695593,0,13,6,0.57,Moyennes
90e219f5,Craig-Nichols,Bâtiment,4004140.09,5354092.5772764385,54,67.22873507264886,13,13,1,5.31,Bonnes
fc176918,Arias PLC,Pont,1174739.68,982854.8201193411,507,412.40642355858904,0,10,7,8.57,Bonnes
ee255915,Roberts Group,Bâtiment,4184073.57,5109814.058580279,530,636.2139513088063,106,2,6,9.74,Moyennes
d465c1d1,"Mayer, Pruitt and Dalton",Route,3773748.94,4137111.522541895,508,534.339111706592,26,2,0,14.4,Mauvaises
b53cc07c,"Miller, Johnson and Barton",Route,1187102.88,1680504.9531967267,96,107.33474444237532,11,11,0,1.41,Mauvaises
1639af6b,"Macias, Lopez and Huber",Bâtiment,2063673.9,1844801.925051417,56,65.81768529008683,9,13,7,3.82,Mauvaises
3a01db71,Roberts PLC,Route,2526570.89,2223174.250859211,471,697.3239439284282,226,5,0,13.49,Mauvaises
19b405ba,Austin-Massey,Bâtiment,3602932.94,3502338.95455207,534,510.047561634341,0,10,1,13.71,Moyennes
58a1194e,"Murphy, West and Daniels",Pont,4166059.81,3645297.933471651,604,874.5789672356823,270,20,7,4.48,Moyennes
2e1e4a30,Everett Ltd,Route,3653696.81,3994084.196185853,508,428.9393872263945,0,14,5,10.54,Moyennes
7e7a075b,Anderson-Bridges,Route,1018319.2,1380697.372328199,293,427.7052129838917,134,10,10,5.87,Mauvaises
0c0d1170,Harris-Taylor,Pont,1869094.84,1720860.8243671502,553,513.979553231502,0,1,6,8.69,Mauvaises
74e2660f,Nelson-Miller,Bâtiment,4405425.33,4002690.361952395,633,529.15104575474,0,19,5,6.47,Moyennes
5ea9f062,Barrera-Moore,Route,3915362.83,3754299.898621329,198,279.9886503810335,81,15,0,8.29,Moyennes
17f88cc6,"Bradley, Hoffman and Villarreal",Pont,357154.11,533314.4840935549,425,560.6257087895651,135,0,0,10.69,Moyennes
c8a2e814,Ward-Rowe,Pont,4541481.86,4421211.598793198,204,173.4719262207639,0,16,3,13.6,Moyennes
941a9c94,"Sims, Fox and Garner",Pont,3134596.77,2588943.4866486327,700,674.009814674458,0,19,5,0.8,Mauvaises
4dfb1853,Peters PLC,Route,456048.57,681045.0302924005,565,620.0139703568103,55,8,10,0.73,Bonnes
b59349e9,Norton-Torres,Pont,2475710.51,3117657.2373565366,229,293.65507355312474,64,12,6,2.93,Bonnes
1cb2ea5f,"Roberson, Phillips and Copeland",Pont,3216051.91,2696182.348459771,211,200.95928208761757,0,11,4,8.97,Bonnes
72a04d18,Kennedy PLC,Pont,2830070.71,4163445.642901195,338,347.4522741750314,9,5,2,5.97,Moyennes
c640e866,"Miller, Mcintyre and Gomez",Pont,4417213.89,3945016.791886075,664,592.7605921667414,0,4,7,1.08,Mauvaises
dc85856e,Murillo-James,Bâtiment,1438371.93,1364753.0951224375,595,873.0906954556372,278,8,10,8.67,Moyennes
c8144f25,Barnes-Black,Pont,3703674.38,4176390.103239683,240,356.78816078638187,116,18,6,11.67,Moyennes
cc67de30,Hanson-King,Route,2034718.73,2775487.342021689,121,154.5868227919134,33,18,3,4.61,Mauvaises
f73d6734,"Valdez, Hernandez and Hess",Pont,2247148.53,2119070.016233632,684,927.9697172249862,243,13,8,2.78,Mauvaises
1f112972,"Schultz, Wallace and Fowler",Bâtiment,3374653.53,3381188.8907688833,459,457.4101557463006,0,11,1,6.6,Mauvaises
8d6c0772,Pearson Inc,Pont,1697511.13,1474716.8729173758,720,984.6093291989313,264,12,1,0.59,Moyennes
de28439c,Fletcher-Howard,Route,3506919.65,4698786.857502848,182,248.2197192493565,66,12,0,6.49,Moyennes
9d5dfac7,Wilson-Ewing,Route,2024425.23,2468660.721353533,386,445.3256895395113,59,14,8,13.25,Bonnes
39935584,White PLC,Bâtiment,806167.65,999091.0820112916,523,663.1862408418559,140,6,0,4.65,Mauvaises
11a5c994,Sanders Ltd,Bâtiment,2026122.35,2331173.525588402,340,344.3129829908377,4,4,10,4.49,Bonnes
5d3d3cda,Vasquez-Moore,Pont,4805335.06,5036001.8769963905,120,150.08100175834844,30,18,7,2.72,Bonnes
f644c12c,Cameron-Kline,Route,4987302.18,5762038.98905305,444,494.47315289658127,50,1,1,13.34,Bonnes
bc211f27,"Hudson, Knox and Anderson",Bâtiment,3318959.96,3588447.9584035077,421,543.429235515037,122,19,6,7.92,Moyennes
bfaa3c52,"Rubio, Soto and Andrews",Route,4393384.83,6322075.007744369,46,47.05343811748123,1,2,10,5.04,Bonnes
33b3c502,"Moody, Harris and Dawson",Bâtiment,3841193.7,4749799.1424038205,699,770.7512513589479,71,19,4,4.87,Moyennes
f236b507,"Cook, Reid and Lopez",Bâtiment,1828070.16,2654657.8867575624,142,198.33331814797862,56,17,2,7.46,Bonnes
bb681184,Pearson-Smith,Bâtiment,378721.35,541386.6734447256,390,533.7200460434119,143,0,4,5.35,Mauvaises
099c6bbe,"Cummings, Burch and Roberts",Route,2083889.91,1875283.125429787,442,527.0775838989553,85,4,1,0.12,Bonnes
5ba046e7,"Ellis, Cruz and Brown",Bâtiment,1018689.05,1249611.463071328,304,305.33485185051245,1,12,1,3.5,Moyennes
0f8a4854,Wallace LLC,Bâtiment,3749329.05,4650211.09638571,393,422.8206567969769,29,10,2,12.01,Mauvaises
7a815e5a,Lamb-Lee,Route,3067100.82,3076853.8834639024,542,651.2623654691276,109,16,5,5.0,Bonnes
12740620,Weiss-Rios,Bâtiment,3153420.24,4360784.767654354,357,357.7447415105059,0,1,7,9.19,Bonnes
ac829833,"Austin, Garcia and Potter",Pont,2406186.71,2975471.9801998604,141,141.60219723046032,0,1,4,13.36,Mauvaises
255949fa,"Hubbard, Murphy and Richards",Bâtiment,4536321.36,4261501.834504516,105,97.0389584716619,0,7,0,13.83,Mauvaises
ab6b5e6b,Romero-Ball,Pont,2351675.86,2662856.154780111,118,141.73123863812722,23,12,8,14.24,Mauvaises
990ef536,Williams LLC,Route,1891446.95,2753893.480971095,596,857.868397255929,261,17,6,1.93,Mauvaises
dc323c27,"Smith, Perry and Cruz",Pont,2891830.43,3277673.625328473,321,435.8909387191262,114,5,7,13.82,Mauvaises
026126da,Perkins-Nixon,Route,388092.75,318904.0869937921,261,324.66356463627375,63,0,10,1.04,Mauvaises
1bd59b59,Chavez-Long,Pont,4305602.1,4350498.497491088,624,654.8072286835586,30,16,8,7.03,Mauvaises
fcde358e,Diaz-Mcneil,Pont,1204684.13,1758501.0158599096,676,567.8380888134649,0,10,9,11.31,Mauvaises
7640bb56,Cardenas PLC,Route,3122327.32,3542438.758551064,594,539.4255767497913,0,8,4,13.25,Bonnes
f9bde9e7,"Hodges, Huff and Lee",Bâtiment,4335291.15,5959691.767452025,695,700.677077033818,5,14,5,6.18,Moyennes
966f338c,Moreno and Sons,Bâtiment,2312801.2,3223620.0826128647,195,227.73580829546518,32,8,10,2.25,Mauvaises
64dd1027,"Gonzalez, Lewis and Meyer",Route,1270992.12,1530945.5167848216,309,359.782684332056,50,10,4,12.34,Mauvaises
60476a45,"Whitney, Reid and Caldwell",Route,2372364.95,2427682.1886736667,133,109.32558797171113,0,17,2,2.43,Moyennes
64470f9e,"Cortez, Lester and Taylor",Pont,3441678.79,4326047.231847567,50,69.97135788026931,19,5,7,10.51,Moyennes
be3db203,"Reilly, Miller and Peters",Pont,1363836.94,1597768.3399511138,264,313.6492616239335,49,6,6,8.83,Moyennes
370d1ccc,Wallace Group,Pont,2962410.23,4289170.39759814,156,224.5300332679424,68,9,9,12.15,Mauvaises
99ed4632,"Yoder, Nguyen and Rodriguez",Pont,3552158.59,3663911.8007261907,541,456.41785491333246,0,8,7,4.58,Mauvaises
26d3fad3,Mendoza-Chen,Pont,4993325.01,5669293.493054392,330,412.5471225562258,82,17,7,0.36,Moyennes
6a4b4f67,Reynolds Ltd,Bâtiment,629243.74,912760.0989876023,359,393.1613303671882,34,7,6,0.26,Bonnes
06b1e959,Lane PLC,Bâtiment,4381333.13,4573660.673056838,34,31.03720964012609,0,20,1,6.51,Moyennes
27f5e9fa,Harris Inc,Pont,3582472.35,4970833.471577654,130,188.04686306473485,58,5,3,11.36,Moyennes
0213912a,Smith Group,Pont,3059925.76,4564163.35389702,602,739.244063130805,137,20,0,10.13,Bonnes
7d2d49d0,Cook and Sons,Bâtiment,2484445.19,2648625.48059043,637,673.6692977071547,36,7,2,7.59,Moyennes
697037c2,Clements-Hester,Pont,2123359.13,2734175.524754582,420,393.335972254807,0,14,4,3.44,Bonnes
52ca7e4e,Cole-Mason,Pont,352338.07,374250.34088443813,632,610.3806231002285,0,15,6,13.37,Bonnes
89ca6f83,"Roberts, Mcconnell and Mays",Route,4799789.13,7059808.163086797,642,916.4182792980478,274,19,8,7.54,Moyennes
650c7918,"Bennett, Barrett and Stewart",Route,1778168.18,2301425.0006434196,142,199.18434492827188,57,15,6,10.22,Mauvaises
1cdb8f44,"Lee, Smith and Watson",Bâtiment,796019.58,659399.5323709715,642,656.7422134326549,14,12,5,8.06,Mauvaises
c01218db,Bradley-Ramirez,Route,4491108.67,3650937.962056305,217,226.46640864120448,9,17,4,11.87,Moyennes
0baed16d,"Warner, Reynolds and Henson",Bâtiment,842669.5,834066.8321620731,380,308.5819280273067,0,8,6,7.43,Bonnes
e5d1ae76,King-Gonzalez,Pont,2941734.24,2409399.0212140908,604,812.0196777098823,208,11,4,11.08,Bonnes
c56ba3ad,"Baker, Johnson and Lawson",Bâtiment,2975614.51,4425317.245233351,383,532.7531906667217,149,2,8,11.01,Mauvaises
241c0533,Ward-Norris,Pont,4440775.83,6129592.537408041,496,675.5071264743901,179,8,4,8.41,Moyennes
95119195,Lawson Group,Bâtiment,853525.63,1167479.4045351122,728,784.1039711376675,56,17,3,3.46,Mauvaises
640988ef,"Pierce, Brandt and Wilkerson",Bâtiment,4023767.12,3498672.8174901814,468,445.8086083340304,0,17,1,0.65,Bonnes
fac310c8,Kennedy Group,Bâtiment,940207.45,1112643.0163599038,670,676.5023702372889,6,14,6,2.3,Bonnes
bc0ccbab,Hinton-Garrett,Bâtiment,2816792.81,3896707.65151662,304,438.3548641478758,134,8,0,3.4,Bonnes
c660098f,"Lucas, Mckenzie and Petty",Route,2877926.32,2626732.230117581,718,803.8829887447364,85,10,7,6.76,Moyennes
07a450b0,"Long, Norman and Cooper",Route,2366348.27,1966314.420351896,519,633.6287880666243,114,15,3,5.6,Moyennes
